Trial #,Failure Mode,Total Cost,Time to Objective,Num Comms
5779,Drones got Stuck,536.00,85,76
5780,Drones got Stuck,404.00,83,33
5781,No Failure,387.00,96,0
5782,Out of Time,1208.00,300,4
5783,Drones got Stuck,1064.00,244,22
5784,No Failure,839.00,206,2
5785,Out of Time,1268.00,300,22
5786,Drones got Stuck,196.00,34,14
5787,Drones got Stuck,836.00,176,43
5788,No Failure,859.00,210,2
5789,Drones got Stuck,424.00,80,37
5790,Out of Time,1220.00,300,8
5791,Budget runs out,1280.00,295,27
5792,Out of Time,1256.00,300,16
5793,Out of Time,1212.00,300,5
5794,Drones got Stuck,228.00,39,17
5795,No Failure,355.00,87,0
5796,Budget runs out,1284.00,288,35
5797,Out of Time,1228.00,300,12
5798,No Failure,379.00,92,0
5799,Out of Time,1236.00,300,11
5800,Drones got Stuck,748.00,175,12
5801,No Failure,627.00,154,0
5802,Budget runs out,1280.00,285,63
5803,Out of Time,1268.00,300,19
5804,Budget runs out,1280.00,294,51
5805,Drones got Stuck,992.00,233,26
5806,No Failure,1207.00,276,25
5807,Drones got Stuck,352.00,74,23
5808,Out of Time,1228.00,300,11
5809,Out of Time,1212.00,300,5
5810,Out of Time,1232.00,300,11
5811,Out of Time,1208.00,300,4
5812,Budget runs out,1284.00,283,48
5813,Drones got Stuck,1088.00,258,26
5814,Drones got Stuck,884.00,200,31
5815,Drones got Stuck,604.00,120,31
5816,No Failure,879.00,217,2
5817,No Failure,963.00,237,2
5818,Drones got Stuck,1208.00,277,37
5819,Drones got Stuck,660.00,153,12
5820,Drones got Stuck,856.00,200,14
5821,No Failure,263.00,63,0
5822,No Failure,1068.00,241,39
5823,No Failure,815.00,201,2
5824,No Failure,383.00,93,0
5825,Out of Time,1236.00,300,16
5826,Out of Time,1208.00,300,4
5827,Drones got Stuck,540.00,123,11
5828,Drones got Stuck,440.00,93,16
5829,Out of Time,1256.00,300,27
5830,Out of Time,1208.00,300,4
5831,Drones got Stuck,1248.00,298,15
5832,No Failure,900.00,215,11
5833,No Failure,1187.00,283,16
5834,Out of Time,1248.00,300,14
5835,No Failure,11.00,1,0
5836,Drones got Stuck,376.00,72,21
5837,No Failure,559.00,137,0
5838,Drones got Stuck,560.00,128,11
5839,No Failure,239.00,57,0
5840,No Failure,363.00,88,0
5841,No Failure,667.00,165,0
5842,Drones got Stuck,892.00,188,64
5843,Budget runs out,1280.00,297,39
5844,Out of Time,1248.00,300,22
5845,Out of Time,1216.00,300,6
5846,Drones got Stuck,984.00,220,26
5847,No Failure,263.00,64,0
5848,No Failure,919.00,209,31
5849,Drones got Stuck,1220.00,284,25
5850,No Failure,1123.00,274,4
5851,Budget runs out,1280.00,293,45
5852,Drones got Stuck,1252.00,277,54
5853,No Failure,883.00,216,3
5854,No Failure,1152.00,284,6
5855,Out of Time,1212.00,300,6
5856,Out of Time,1240.00,300,12
5857,Drones got Stuck,504.00,105,20
5858,No Failure,479.00,117,0
5859,Drones got Stuck,748.00,168,22
5860,Drones got Stuck,240.00,49,10
5861,No Failure,295.00,72,0
5862,No Failure,439.00,107,0
5863,No Failure,540.00,130,5
5864,Out of Time,1208.00,300,4
5865,Out of Time,1252.00,300,16
5866,No Failure,319.00,76,0
5867,Drones got Stuck,288.00,59,12
5868,Drones got Stuck,1232.00,270,39
5869,No Failure,1099.00,271,4
5870,Out of Time,1252.00,300,15
5871,Drones got Stuck,1044.00,248,14
5872,No Failure,1188.00,278,21
5873,Drones got Stuck,1092.00,245,28
5874,Budget runs out,1284.00,298,44
5875,Drones got Stuck,252.00,52,10
5876,Budget runs out,1280.00,272,53
5877,No Failure,291.00,70,0
5878,No Failure,699.00,162,12
5879,No Failure,235.00,56,0
5880,Out of Time,1208.00,300,4
5881,Drones got Stuck,1164.00,277,15
5882,Drones got Stuck,228.00,41,15
5883,Budget runs out,1280.00,292,56
5884,Drones got Stuck,1092.00,260,13
5885,Drones got Stuck,1040.00,248,16
5886,Out of Time,1216.00,300,6
5887,Budget runs out,1280.00,236,85
5888,Drones got Stuck,972.00,208,37
5889,Drones got Stuck,1132.00,267,17
5890,Budget runs out,1280.00,295,37
5891,Out of Time,1212.00,300,6
5892,Drones got Stuck,820.00,193,12
5893,No Failure,259.00,61,0
5894,Drones got Stuck,256.00,48,15
5895,No Failure,355.00,87,0
5896,Drones got Stuck,456.00,86,35
5897,Drones got Stuck,1036.00,232,48
5898,No Failure,1195.00,289,10
5899,Drones got Stuck,700.00,161,14
5900,Out of Time,1208.00,300,4
5901,Drones got Stuck,240.00,49,15
5902,Drones got Stuck,1204.00,260,44
5903,No Failure,527.00,129,0
5904,No Failure,411.00,100,0
5905,No Failure,755.00,185,2
5906,Drones got Stuck,1260.00,297,27
5907,Out of Time,1208.00,300,4
5908,No Failure,591.00,145,0
5909,Drones got Stuck,1148.00,264,44
5910,No Failure,739.00,182,1
5911,Out of Time,1232.00,300,11
5912,Drones got Stuck,768.00,175,27
5913,No Failure,223.00,54,0
5914,Out of Time,1280.00,300,22
5915,No Failure,299.00,73,0
5916,No Failure,484.00,116,5
5917,Drones got Stuck,416.00,92,22
5918,Drones got Stuck,236.00,43,15
5919,Budget runs out,1280.00,295,27
5920,Drones got Stuck,584.00,110,35
5921,Drones got Stuck,1228.00,292,16
5922,Out of Time,1216.00,300,6
5923,No Failure,395.00,96,0
5924,Drones got Stuck,872.00,202,21
5925,Drones got Stuck,200.00,39,10
5926,Out of Time,1224.00,300,8
5927,No Failure,407.00,100,0
5928,No Failure,988.00,241,8
5929,Drones got Stuck,1076.00,248,21
5930,Out of Time,1208.00,300,4
5931,Budget runs out,1280.00,282,55
5932,No Failure,491.00,121,0
5933,No Failure,779.00,192,0
5934,No Failure,711.00,175,0
5935,No Failure,59.00,10,0
5936,Drones got Stuck,504.00,115,10
5937,No Failure,720.00,176,5
5938,Drones got Stuck,420.00,75,29
5939,Drones got Stuck,1248.00,298,15
5940,Drones got Stuck,740.00,140,77
5941,No Failure,647.00,160,0
5942,Out of Time,1212.00,300,6
5943,Drones got Stuck,1080.00,257,23
5944,No Failure,391.00,97,0
5945,Budget runs out,1280.00,289,48
5946,No Failure,676.00,162,8
5947,Out of Time,1248.00,300,15
5948,No Failure,299.00,73,0
5949,Budget runs out,1280.00,286,62
5950,Drones got Stuck,316.00,64,17
5951,Drones got Stuck,1184.00,245,80
5952,Budget runs out,1280.00,286,52
5953,No Failure,23.00,1,0
5954,No Failure,776.00,188,7
5955,No Failure,215.00,52,0
5956,Drones got Stuck,1200.00,284,17
5957,No Failure,659.00,160,0
5958,No Failure,1071.00,264,2
5959,No Failure,967.00,239,2
5960,Out of Time,1220.00,300,7
5961,Drones got Stuck,620.00,139,25
5962,Out of Time,1284.00,300,24
5963,No Failure,839.00,205,2
5964,Out of Time,1212.00,300,6
5965,Drones got Stuck,340.00,64,20
5966,Drones got Stuck,448.00,89,22
5967,Budget runs out,1284.00,281,42
5968,Drones got Stuck,1172.00,253,62
5969,Drones got Stuck,872.00,206,12
5970,Out of Time,1216.00,300,7
5971,No Failure,1115.00,275,4
5972,Drones got Stuck,752.00,153,38
5973,No Failure,451.00,110,0
5974,No Failure,655.00,160,0
5975,Drones got Stuck,288.00,57,14
5976,Budget runs out,1280.00,280,72
5977,No Failure,711.00,175,0
5978,Drones got Stuck,1208.00,275,28
5979,No Failure,27.00,5,0
5980,No Failure,415.00,101,0
5981,No Failure,347.00,84,0
5982,Drones got Stuck,208.00,41,10
5983,Budget runs out,1280.00,295,30
5984,Drones got Stuck,768.00,173,28
5985,Drones got Stuck,412.00,70,32
5986,Out of Time,1208.00,300,4
5987,Drones got Stuck,1240.00,297,15
5988,Drones got Stuck,796.00,185,14
5989,No Failure,887.00,219,2
5990,Drones got Stuck,548.00,118,18
5991,Drones got Stuck,328.00,67,14
5992,Drones got Stuck,260.00,46,18
5993,Drones got Stuck,324.00,67,16
5994,Drones got Stuck,264.00,55,10
5995,No Failure,579.00,141,0
5996,No Failure,839.00,206,2
5997,Budget runs out,1284.00,273,50
5998,No Failure,7.00,1,0
5999,No Failure,531.00,130,0
6000,Out of Time,1232.00,300,10
6001,No Failure,711.00,175,0
6002,No Failure,1223.00,287,26
6003,No Failure,423.00,104,0
6004,Drones got Stuck,392.00,86,11
6005,Drones got Stuck,396.00,87,11
6006,No Failure,231.00,55,0
6007,Drones got Stuck,1132.00,222,94
6008,Budget runs out,1280.00,298,38
6009,Budget runs out,1280.00,292,34
6010,No Failure,735.00,181,0
6011,Drones got Stuck,364.00,70,21
6012,Drones got Stuck,220.00,44,10
6013,Drones got Stuck,1080.00,246,41
6014,Drones got Stuck,736.00,166,18
6015,No Failure,323.00,78,0
6016,No Failure,671.00,164,0
6017,No Failure,671.00,165,0
6018,Out of Time,1216.00,300,6
6019,Drones got Stuck,348.00,72,14
6020,Drones got Stuck,720.00,161,28
6021,No Failure,15.00,1,0
6022,No Failure,675.00,154,17
6023,Drones got Stuck,144.00,25,10
6024,No Failure,723.00,178,0
6025,No Failure,871.00,203,14
6026,No Failure,1159.00,285,5
6027,No Failure,855.00,211,2
6028,Out of Time,1208.00,300,4
6029,No Failure,435.00,106,0
6030,Out of Time,1268.00,300,32
6031,No Failure,428.00,93,14
6032,Drones got Stuck,936.00,218,16
6033,Drones got Stuck,388.00,76,39
6034,Drones got Stuck,432.00,92,15
6035,No Failure,1139.00,281,3
6036,No Failure,395.00,97,0
6037,No Failure,339.00,82,0
6038,Out of Time,1268.00,300,19
6039,Out of Time,1276.00,300,21
6040,No Failure,371.00,89,0
6041,Budget runs out,1280.00,288,34
6042,Out of Time,1208.00,300,4
6043,Drones got Stuck,732.00,164,32
6044,Out of Time,1212.00,300,5
6045,Drones got Stuck,564.00,121,37
6046,Out of Time,1252.00,300,24
6047,Out of Time,1232.00,300,10
6048,No Failure,27.00,4,0
6049,No Failure,655.00,161,0
6050,No Failure,835.00,205,2
6051,Out of Time,1212.00,300,6
6052,Drones got Stuck,300.00,63,11
6053,No Failure,811.00,195,2
6054,Drones got Stuck,444.00,80,46
6055,Drones got Stuck,360.00,78,11
6056,Drones got Stuck,980.00,223,22
6057,No Failure,383.00,93,0
6058,Out of Time,1248.00,300,20
6059,No Failure,19.00,1,0
6060,No Failure,868.00,208,10
6061,No Failure,679.00,166,0
6062,Out of Time,1236.00,300,11
6063,Budget runs out,1280.00,293,29
6064,Drones got Stuck,192.00,30,17
6065,Drones got Stuck,704.00,163,22
6066,Drones got Stuck,952.00,200,51
6067,Out of Time,1264.00,300,19
6068,Budget runs out,1280.00,297,25
6069,Out of Time,1252.00,300,15
6070,Out of Time,1208.00,300,4
6071,No Failure,335.00,82,0
6072,Out of Time,1208.00,300,4
6073,Drones got Stuck,800.00,177,27
6074,No Failure,648.00,151,17
6075,Drones got Stuck,380.00,73,21
6076,Budget runs out,1284.00,269,54
6077,Drones got Stuck,400.00,88,11
6078,No Failure,939.00,229,2
6079,Drones got Stuck,924.00,213,18
6080,Drones got Stuck,96.00,13,10
6081,Drones got Stuck,1160.00,247,44
6082,Out of Time,1232.00,300,10
6083,Drones got Stuck,552.00,127,11
6084,No Failure,23.00,3,0
6085,Budget runs out,1284.00,292,42
6086,Budget runs out,1280.00,291,40
6087,No Failure,939.00,215,19
6088,Out of Time,1248.00,300,22
6089,No Failure,707.00,172,2
6090,Out of Time,1216.00,300,7
6091,Drones got Stuck,752.00,158,30
6092,No Failure,731.00,181,0
6093,Out of Time,1244.00,300,13
6094,No Failure,335.00,81,0
6095,No Failure,1107.00,272,4
6096,Drones got Stuck,392.00,84,25
6097,Budget runs out,1280.00,291,31
6098,No Failure,439.00,107,0
6099,Out of Time,1208.00,300,4
6100,Drones got Stuck,680.00,158,12
6101,Out of Time,1208.00,300,4
6102,Out of Time,1216.00,300,6
6103,Drones got Stuck,304.00,53,22
6104,Budget runs out,1280.00,293,29
6105,Drones got Stuck,364.00,73,17
6106,No Failure,283.00,68,0
6107,Out of Time,1220.00,300,7
6108,Drones got Stuck,196.00,38,10
6109,No Failure,1207.00,298,4
6110,Out of Time,1208.00,300,4
6111,Budget runs out,1280.00,278,75
6112,No Failure,335.00,81,0
6113,Drones got Stuck,448.00,98,13
6114,No Failure,899.00,221,2
6115,Out of Time,1208.00,300,4
6116,Out of Time,1256.00,300,16
6117,No Failure,839.00,207,2
6118,No Failure,351.00,85,0
6119,Out of Time,1208.00,300,4
6120,No Failure,287.00,69,0
6121,No Failure,403.00,98,0
6122,Drones got Stuck,976.00,196,69
6123,Budget runs out,1284.00,298,25
6124,No Failure,227.00,54,0
6125,Budget runs out,1280.00,292,29
6126,Drones got Stuck,1260.00,290,34
6127,Drones got Stuck,1084.00,258,13
6128,No Failure,271.00,66,0
6129,Out of Time,1208.00,300,4
6130,Drones got Stuck,168.00,31,10
6131,No Failure,15.00,1,0
6132,No Failure,731.00,180,0
6133,No Failure,247.00,60,0
6134,Drones got Stuck,756.00,177,13
6135,Out of Time,1212.00,300,6
6136,Drones got Stuck,508.00,96,30
6137,Out of Time,1280.00,300,22
6138,Drones got Stuck,892.00,209,14
6139,No Failure,396.00,96,3
6140,Drones got Stuck,624.00,138,30
6141,No Failure,343.00,84,0
6142,Drones got Stuck,428.00,88,18
6143,Drones got Stuck,1100.00,262,13
6144,Drones got Stuck,228.00,38,18
6145,No Failure,275.00,65,0
6146,No Failure,363.00,85,0
6147,Out of Time,1208.00,300,4
6148,No Failure,367.00,89,0
6149,No Failure,824.00,201,6
6150,No Failure,1260.00,284,46
6151,No Failure,0.00,0,0
6152,Drones got Stuck,1080.00,240,30
6153,Drones got Stuck,588.00,116,30
6154,Drones got Stuck,748.00,139,47
6155,No Failure,783.00,193,2
6156,Out of Time,1216.00,300,7
6157,Out of Time,1208.00,300,4
6158,Out of Time,1228.00,300,10
6159,No Failure,339.00,83,0
6160,Budget runs out,1280.00,255,66
6161,Budget runs out,1280.00,293,29
6162,Drones got Stuck,696.00,162,14
6163,No Failure,15.00,1,0
6164,No Failure,663.00,163,0
6165,No Failure,823.00,203,2
6166,Drones got Stuck,940.00,222,13
6167,No Failure,347.00,84,0
6168,Drones got Stuck,688.00,155,27
6169,No Failure,631.00,154,0
6170,Out of Time,1216.00,300,6
6171,No Failure,968.00,236,7
6172,Drones got Stuck,380.00,74,20
6173,Drones got Stuck,764.00,172,28
6174,No Failure,435.00,103,0
6175,Drones got Stuck,188.00,34,12
6176,No Failure,1035.00,255,4
6177,Out of Time,1212.00,300,5
6178,No Failure,327.00,80,0
6179,No Failure,467.00,114,0
6180,Budget runs out,1280.00,285,47
6181,Drones got Stuck,820.00,186,19
6182,No Failure,939.00,231,2
6183,No Failure,1167.00,285,4
6184,No Failure,695.00,172,0
6185,Drones got Stuck,916.00,189,72
6186,No Failure,503.00,122,0
6187,Budget runs out,1280.00,298,43
6188,Drones got Stuck,908.00,181,83
6189,Out of Time,1208.00,300,4
6190,No Failure,731.00,180,0
6191,Drones got Stuck,432.00,84,23
6192,Budget runs out,1280.00,283,66
6193,No Failure,419.00,102,0
6194,Drones got Stuck,620.00,134,38
6195,Drones got Stuck,1080.00,248,27
6196,No Failure,339.00,82,0
6197,Drones got Stuck,200.00,39,14
6198,Out of Time,1244.00,300,21
6199,Out of Time,1236.00,300,11
6200,No Failure,1160.00,275,17
6201,No Failure,975.00,240,2
6202,No Failure,1127.00,277,2
6203,Drones got Stuck,236.00,44,14
6204,Drones got Stuck,1244.00,282,30
6205,Drones got Stuck,516.00,118,10
6206,Out of Time,1248.00,300,14
6207,No Failure,695.00,171,0
6208,Drones got Stuck,224.00,45,10
6209,Out of Time,1232.00,300,10
6210,Out of Time,1208.00,300,4
6211,Out of Time,1276.00,300,21
6212,No Failure,771.00,190,2
6213,Out of Time,1244.00,300,13
6214,No Failure,423.00,101,0
6215,No Failure,327.00,79,0
6216,Drones got Stuck,820.00,191,14
6217,Drones got Stuck,964.00,222,32
6218,No Failure,1040.00,253,9
6219,No Failure,667.00,164,0
6220,Out of Time,1208.00,300,4
6221,Drones got Stuck,1160.00,251,71
6222,Out of Time,1228.00,300,11
6223,No Failure,964.00,223,19
6224,No Failure,355.00,87,0
6225,Drones got Stuck,1148.00,263,25
6226,No Failure,807.00,199,2
6227,Drones got Stuck,456.00,78,35
6228,Drones got Stuck,504.00,101,31
6229,Drones got Stuck,1156.00,246,47
6230,Out of Time,1208.00,300,4
6231,Drones got Stuck,552.00,126,11
6232,No Failure,359.00,87,0
6233,Budget runs out,1280.00,289,53
6234,Out of Time,1276.00,300,21
6235,Drones got Stuck,516.00,99,37
6236,Drones got Stuck,404.00,90,10
6237,Out of Time,1208.00,300,4
6238,Budget runs out,1280.00,290,31
6239,Drones got Stuck,776.00,157,67
6240,No Failure,988.00,237,11
6241,Out of Time,1232.00,300,15
6242,No Failure,663.00,161,0
6243,Budget runs out,1280.00,298,24
6244,No Failure,355.00,85,0
6245,Drones got Stuck,936.00,221,13
6246,No Failure,395.00,94,0
6247,Drones got Stuck,676.00,113,83
6248,Out of Time,1208.00,300,4
6249,Budget runs out,1280.00,293,29
6250,Budget runs out,1280.00,295,27
6251,Drones got Stuck,620.00,142,12
6252,Out of Time,1276.00,300,36
6253,Drones got Stuck,1268.00,291,27
6254,No Failure,1147.00,281,4
6255,Drones got Stuck,440.00,94,15
6256,Drones got Stuck,472.00,104,13
6257,No Failure,479.00,117,0
6258,No Failure,299.00,72,0
6259,No Failure,767.00,190,2
6260,No Failure,667.00,164,0
6261,Out of Time,1216.00,300,6
6262,No Failure,463.00,113,0
6263,Out of Time,1208.00,300,4
6264,Out of Time,1208.00,300,4
6265,No Failure,191.00,46,0
6266,Out of Time,1244.00,300,14
6267,No Failure,355.00,87,0
6268,Out of Time,1212.00,300,6
6269,Out of Time,1208.00,300,4
6270,Drones got Stuck,660.00,153,12
6271,Drones got Stuck,892.00,188,65
6272,No Failure,19.00,4,0
6273,No Failure,455.00,111,0
6274,Drones got Stuck,1264.00,299,19
6275,Drones got Stuck,572.00,115,43
6276,Out of Time,1284.00,300,24
6277,No Failure,891.00,220,2
6278,Budget runs out,1280.00,285,64
6279,Drones got Stuck,156.00,27,11
6280,Out of Time,1220.00,300,7
6281,Budget runs out,1280.00,297,42
6282,Drones got Stuck,1176.00,251,74
6283,Drones got Stuck,1100.00,247,44
6284,No Failure,919.00,224,5
6285,No Failure,359.00,88,0
6286,No Failure,355.00,81,6
6287,Budget runs out,1280.00,292,46
6288,Drones got Stuck,524.00,119,11
6289,Drones got Stuck,900.00,210,23
6290,No Failure,231.00,55,0
6291,Drones got Stuck,1144.00,239,47
6292,Drones got Stuck,772.00,165,47
6293,Out of Time,1208.00,300,4
6294,No Failure,967.00,237,2
6295,No Failure,775.00,190,2
6296,No Failure,391.00,93,0
6297,Drones got Stuck,856.00,194,20
6298,Drones got Stuck,1228.00,287,36
6299,Drones got Stuck,836.00,194,15
6300,Out of Time,1240.00,300,13
6301,Budget runs out,1280.00,272,50
6302,Drones got Stuck,708.00,160,16
6303,Drones got Stuck,884.00,200,30
6304,Out of Time,1212.00,300,6
6305,Drones got Stuck,1028.00,220,38
6306,Drones got Stuck,300.00,53,21
6307,No Failure,331.00,80,0
6308,No Failure,747.00,184,0
6309,Out of Time,1280.00,300,22
6310,Out of Time,1240.00,300,13
6311,No Failure,335.00,82,0
6312,No Failure,451.00,110,0
6313,Drones got Stuck,956.00,202,47
6314,Budget runs out,1280.00,288,43
6315,Out of Time,1212.00,300,6
6316,No Failure,711.00,176,0
6317,No Failure,339.00,82,0
6318,Drones got Stuck,1016.00,238,16
6319,No Failure,223.00,54,0
6320,Drones got Stuck,852.00,183,33
6321,Budget runs out,1280.00,297,37
6322,Budget runs out,1280.00,265,64
6323,No Failure,943.00,232,2
6324,No Failure,691.00,171,0
6325,Budget runs out,1280.00,298,24
6326,No Failure,427.00,104,0
6327,Drones got Stuck,336.00,70,25
6328,Out of Time,1260.00,300,23
6329,No Failure,879.00,205,13
6330,Drones got Stuck,1236.00,268,78
6331,Budget runs out,1280.00,280,59
6332,Drones got Stuck,520.00,102,35
6333,No Failure,807.00,198,2
6334,Drones got Stuck,284.00,60,10
6335,Out of Time,1208.00,300,4
6336,No Failure,791.00,195,0
6337,No Failure,1015.00,250,2
6338,Out of Time,1252.00,300,22
6339,Drones got Stuck,180.00,29,15
6340,Drones got Stuck,960.00,219,21
6341,Budget runs out,1280.00,273,49
6342,Drones got Stuck,452.00,101,11
6343,Drones got Stuck,700.00,160,15
6344,Drones got Stuck,604.00,121,29
6345,No Failure,931.00,221,15
6346,Drones got Stuck,1244.00,267,66
6347,No Failure,471.00,111,6
6348,Drones got Stuck,812.00,186,28
6349,Out of Time,1260.00,300,19
6350,No Failure,799.00,197,2
6351,No Failure,352.00,83,5
6352,No Failure,792.00,178,21
6353,Drones got Stuck,1256.00,296,19
6354,Drones got Stuck,1036.00,240,32
6355,Out of Time,1252.00,300,21
6356,Drones got Stuck,348.00,68,18
6357,Drones got Stuck,292.00,60,12
6358,Drones got Stuck,416.00,93,10
6359,Drones got Stuck,1124.00,241,49
6360,No Failure,680.00,155,16
6361,No Failure,687.00,169,0
6362,Drones got Stuck,1100.00,262,15
6363,Drones got Stuck,908.00,211,23
6364,No Failure,683.00,168,0
6365,No Failure,755.00,184,4
6366,No Failure,983.00,238,7
6367,Out of Time,1208.00,300,4
6368,No Failure,431.00,105,0
6369,Drones got Stuck,652.00,152,13
6370,No Failure,267.00,64,0
6371,Out of Time,1208.00,300,4
6372,No Failure,495.00,122,0
6373,Out of Time,1208.00,300,4
6374,Drones got Stuck,712.00,154,35
6375,No Failure,39.00,8,0
6376,Out of Time,1208.00,300,4
6377,No Failure,1079.00,265,4
6378,No Failure,1228.00,297,12
6379,No Failure,531.00,131,0
6380,Drones got Stuck,612.00,100,52
6381,No Failure,503.00,120,0
6382,Out of Time,1212.00,300,5
6383,Drones got Stuck,292.00,59,13
6384,Budget runs out,1284.00,289,57
6385,No Failure,488.00,116,6
6386,Out of Time,1208.00,300,4
6387,No Failure,667.00,166,0
6388,Drones got Stuck,932.00,203,41
6389,No Failure,639.00,157,0
6390,Drones got Stuck,672.00,156,12
6391,Drones got Stuck,1088.00,250,31
6392,No Failure,451.00,110,0
6393,No Failure,251.00,60,0
6394,No Failure,779.00,182,9
6395,Budget runs out,1280.00,276,67
6396,No Failure,992.00,240,9
6397,Out of Time,1208.00,300,4
6398,Out of Time,1212.00,300,6
6399,No Failure,907.00,225,2
6400,Drones got Stuck,408.00,77,24
6401,Budget runs out,1280.00,268,66
